시설명,담당구,위도,경도,시설분류
상계제일중학교,노원구,37.661342,127.0777604,교육기관
목원초등학교,양천구,37.5427277,126.8824793,교육기관
용문 상담심리대학원,종로구,37.5760373,126.9959142,교육기관
백상유치원,금천구,37.4533858,126.9140551,교육기관
세곡초등학교,구로구,37.5048823,126.849058,교육기관
경동유치원,성동구,37.5542479,127.0257504,교육기관
우일유치원,강서구,37.5351277,126.8553164,교육기관
영등포초등학교,영등포구,37.5132839,126.9001171,교육기관
면북초등학교,중랑구,37.5944753,127.1034704,교육기관
배명중고등학교,송파구,37.5013664,127.095807,교육기관
용산고등학교,용산구,37.549307,126.9831061,교육기관
덕성여자 고등학교,종로구,37.5773697,126.9827378,교육기관
한남초등학교,용산구,37.5392493,127.0051252,교육기관
예일유치원,강서구,37.5536597,126.8291829,교육기관
개화초등학교,강서구,37.5736852,126.8046641,교육기관
서울홍은초등학교,서대문구,37.5936272,126.9477176,교육기관
대신중학교(신관),종로구,37.5734256,126.9618971,교육기관
성동초등학교,광진구,37.5330094,127.0894321,교육기관
노원고등학교,노원구,37.6624531,127.0531016,교육기관
한성여자중학교,성북구,37.5855458,127.0108796,교육기관
양천고등학교,양천구,37.5088072,126.8459167,교육기관
현대고등학교,강남구,37.5250492,127.0226548,교육기관
정상어학원,송파구,37.5096375,127.1258616,교육기관
서울안산초등학교,서대문구,37.5790158,126.9515238,교육기관
서울연가초등학교,서대문구,37.5802016,126.9180758,교육기관
덕원중학교,강서구,37.5493311,126.8318818,교육기관
송파공업고등학교,송파구,37.4917279,127.1424358,교육기관
서울외국어고,도봉구,37.6455929,127.0519548,교육기관
진관중학교,은평구,37.6442041,126.9285948,교육기관
고덕1 치안센터,강동구,37.5575813,127.1486447,교육기관
두란노어린이집,강서구,37.5714497,126.8084841,교육기관
관악예삐어린이집,관악구,37.4787456,126.9298379,교육기관
하나몬테소리어린이집,은평구,37.5910476,126.9096189,교육기관
강동청소년수련관,강동구,37.5665524,127.1732064,교육기관
구립 둔촌어린이집,강동구,37.5305225,127.1430056,교육기관
이화여자대학교 E.C.C(이화캠퍼스밸리),서대문구,37.5642551,126.9503079,교육기관
선일이비즈니스고등학교,은평구,37.6197497,126.9126173,교육기관
홍익어린이집,양천구,37.5219678,126.8329149,교육기관
광희중학교,성동구,37.5504317,127.0337209,교육기관
선일여자고등학교,은평구,37.6197497,126.9126173,교육기관
강남초등학교,동작구,37.5060798,126.9535841,교육기관
추계예술대학교,서대문구,37.5629468,126.9542673,교육기관
미양초등학교,강북구,37.6214401,127.0134047,교육기관
동신초등학교,성북구,37.5824069,127.0174901,교육기관
유림학원,관악구,37.4672369,126.93456,교육기관
동북중학교,강동구,37.5231922,127.1313538,교육기관
청원초병설유치원,노원구,37.6660284,127.0620129,교육기관
상지초등학교,마포구,37.579138,126.8815196,교육기관
망우초등학교,중랑구,37.5983146,127.1035908,교육기관
연촌초등학교,노원구,37.6350647,127.0728621,교육기관
서울 대방초등학교,영등포구,37.5026701,126.9191481,교육기관
고려사대부속중학교,성북구,37.6096807,127.0012996,교육기관
재현중학교,노원구,37.6615474,127.0814504,교육기관
불광유치원,송파구,37.4765682,127.1347366,교육기관
신광초등학교,용산구,37.5431703,126.9699957,교육기관
지안어린이집,광진구,37.5304724,127.0833092,교육기관
한울어린이집,광진구,37.5571865,127.0851449,교육기관
하늘빛어린이집,중랑구,37.6021915,127.0821003,교육기관
제자어린이집,노원구,37.6498117,127.0829877,교육기관
도레미어린이집,송파구,37.4987465,127.1225992,교육기관
꼬예미키즈어린이집,송파구,37.5005474,127.1237622,교육기관
고덕1동 주민센터,강동구,37.5603879,127.1498654,교육기관
서울시도서관 (옛 서울청사),중구,37.5663797,126.9777154,교육기관
예일어린이집,은평구,37.5989113,126.919077,교육기관
꾸러기어린이집,관악구,37.4785438,126.9304367,교육기관
휘문 고등학교,강남구,37.504951,127.0620662,교육기관
서울대학교해동학술관,관악구,37.4814353,126.9549042,교육기관
광운대학교(한울관),노원구,37.6194277,127.05982,교육기관
창천초등학교,마포구,37.5548546,126.9393201,교육기관
구립천호어린이집,강동구,37.543744,127.1384862,교육기관
개웅초등학교,구로구,37.4885697,126.8500524,교육기관
동부센트레빌 교육센타(우람유치원),강서구,37.5706816,126.8226029,교육기관
신길초등학교,동작구,37.5102562,126.9265808,교육기관
유정어린이집,도봉구,37.6738027,127.0430794,교육기관
경신중학교,종로구,37.5914502,127.0006702,교육기관
은평구립도서관,은평구,37.6189368,126.9282542,교육기관
휘경중학교,동대문구,37.5871413,127.0620254,교육기관
진형중고등학교,종로구,37.5740358,127.0203281,교육기관
노원정보도서관,노원구,37.6610613,127.0649973,교육기관
박정희 대통령 기념 도서관 ,마포구,37.5750111,126.8864324,교육기관
동화어린이집,도봉구,37.6674228,127.036476,교육기관
화랑어린이집,강서구,37.5342418,126.8565658,교육기관
다슬어린이집,금천구,37.4586944,126.903472,교육기관
세화어린이집,강서구,37.551999,126.8466532,교육기관
대현 초등학교,강남구,37.5038985,127.0636435,교육기관
대림초등학교,동작구,37.5005994,126.9253563,교육기관
꿈동산어린이집,동작구,37.4960655,126.9440526,교육기관
양정고등학교,양천구,37.5347501,126.8871706,교육기관
성아어린이집,관악구,37.4693091,126.9206347,교육기관
사임당어린이집,성북구,37.5829022,127.0186495,교육기관
아뜰어린이집,관악구,37.4874654,126.9369662,교육기관
목운중학교,양천구,37.5269904,126.8730106,교육기관
대성어린이집,용산구,37.5405741,126.9588562,교육기관
하린어린이집,서대문구,37.5695811,126.9259643,교육기관
다문화어린이집,동작구,37.4830324,126.9787548,교육기관
동명여자고등학교,은평구,37.6123992,126.9292744,교육기관
신성초등학교,관악구,37.4717141,126.937152,교육기관
은파어린이집,서대문구,37.5972478,126.9487404,교육기관
한별어린이집,강서구,37.5579794,126.8132293,교육기관
상계2동구립어린이집,노원구,37.6584413,127.063312,교육기관
명인어린이집,중랑구,37.5840637,127.084447,교육기관
으뜸어린이집,강서구,37.5335818,126.8601906,교육기관
새빛어린이집,강서구,37.5391006,126.8343395,교육기관
예뜰어린이집,양천구,37.5263461,126.8570707,교육기관
영주어린이집,용산구,37.5474085,126.981692,교육기관
고은뜰어린이집,도봉구,37.6665371,127.0379088,교육기관
염창동어린이집,강서구,37.5503493,126.8694868,교육기관
망우청소년수련관,중랑구,37.6058844,127.1088479,교육기관
동양어린이집,강북구,37.6262224,127.0338338,교육기관
성북청소년수련관,성북구,37.6177747,127.0541194,교육기관
키즈존어린이집,동대문구,37.5632898,127.0698078,교육기관
앨리스어린이집,강동구,37.5540646,127.1351487,교육기관
아트꿈나무어린이집,양천구,37.5210202,126.8412658,교육기관
꿈씨어린이집,노원구,37.6606493,127.0673508,교육기관
성공회대학교,구로구,37.4819871,126.8236747,교육기관
사임당어린이집,성북구,37.613786,127.0645463,교육기관
재현고등학교,노원구,37.6615474,127.0814504,교육기관
성모유치원,동작구,37.5014791,126.9399433,교육기관
파란나라유치원,영등포구,37.5039051,126.8973377,교육기관
연천초등학교,은평구,37.6208582,126.9294874,교육기관
세인유치원,성동구,37.5660018,127.0450678,교육기관
경인초등학교,양천구,37.5328933,126.8863349,교육기관
구로초등학교,구로구,37.4969154,126.8858064,교육기관
성사중학교,마포구,37.5682832,126.9133116,교육기관
인수중학교,강북구,37.6438503,127.0099435,교육기관
백상어린이집,관악구,37.4730808,126.9350321,교육기관
중앙대학교(약과대학),동작구,37.5049996,126.957378,교육기관
서울대학교기초과학동(22동),관악구,37.480912,126.953218,교육기관
진선어린이집,성동구,37.5473778,127.0420928,교육기관
샘소슬어린이집,구로구,37.4935401,126.8346307,교육기관
배화어린이집,서대문구,37.5658768,126.964783,교육기관
하람터어린이집,강서구,37.5332666,126.8414022,교육기관
백설공주 어린이집,구로구,37.5030221,126.8453159,교육기관
구립서대문어린이집,서대문구,37.5822814,126.9114401,교육기관
한아름어린이집,금천구,37.458997,126.9018026,교육기관
대일관광디자인고,성북구,37.6092355,127.0142567,교육기관
오금중학교,송파구,37.5050018,127.1282173,교육기관
관악중학교,관악구,37.4808692,126.9618278,교육기관
아이린어린이집,강동구,37.5459058,127.1382622,교육기관
우리어린이집,강동구,37.5434909,127.1317277,교육기관
연광초등학교,은평구,37.6228072,126.9255075,교육기관
연세대학교 GS칼텍스산학협력관,서대문구,37.5583716,126.9374795,교육기관
인헌중학교,관악구,37.4729052,126.9695872,교육기관
공연초등학교,노원구,37.6278227,127.0756857,교육기관
정이조영어학원신관,양천구,37.5239446,126.8646079,교육기관
마장초등학교,성동구,37.5685123,127.0410908,교육기관
용암초등학교,용산구,37.5447267,126.9896333,교육기관
청원초등학교,노원구,37.6660284,127.0620129,교육기관
서울삼릉초등학교,강남구,37.5131023,127.0469142,교육기관
신원초등학교,양천구,37.5295272,126.8299687,교육기관
중대부속유치원,동작구,37.5064905,126.955905,교육기관
동신중학교,강동구,37.536407,127.1343241,교육기관
매동초등학교,종로구,37.5772345,126.9668504,교육기관
옥정초등학교,성동구,37.5409153,127.0148708,교육기관
신창중학교,노원구,37.6283557,127.0474202,교육기관
서울 대영중학교,영등포구,37.5025993,126.9048026,교육기관
당산중학교,영등포구,37.5253077,126.9095457,교육기관
신원중학교,양천구,37.5367988,126.8238344,교육기관
홍신유치원,강서구,37.5480905,126.8325484,교육기관
강서초등학교,양천구,37.5223088,126.8409133,교육기관
동구로초등학교,구로구,37.4950456,126.8923106,교육기관
서울원효초등학교,용산구,37.5357809,126.951967,교육기관
우촌초등학교,성북구,37.5956569,127.011768,교육기관
선유초등학교,영등포구,37.5326636,126.8926604,교육기관
고명중학교,성북구,37.5975051,127.0199016,교육기관
서강대학교 토마스 모어관(고시동) ,마포구,37.5495268,126.9414508,교육기관
서울대학교 두산인문관,관악구,37.4814353,126.9549042,교육기관
진학학원,금천구,37.4524389,126.9017764,교육기관
양목초등학교,양천구,37.5236502,126.8616404,교육기관
연세대학교 학생회관,서대문구,37.564089,126.9389809,교육기관
동원중학교,중랑구,37.6037348,127.1088882,교육기관
오봉초,도봉구,37.6718842,127.0402882,교육기관
등원초등학교,강서구,37.5603228,126.8500834,교육기관
영도초등학교,양천구,37.5357019,126.8716258,교육기관
영등포고등학교,동작구,37.5083322,126.9337092,교육기관
파랑새어린이집,서대문구,37.5871197,126.9426317,교육기관
총신대학교,동작구,37.4886232,126.9668169,교육기관
상원중학교,노원구,37.6715412,127.0595562,교육기관
신현고등학교,중랑구,37.6052281,127.0929502,교육기관
서울과학종합대학원대학교,서대문구,37.5573543,126.9485112,교육기관
한양대학교,성동구,37.5566066,127.0484194,교육기관
강서유치원,강서구,37.5481504,126.8503213,교육기관
신광여자중학교,용산구,37.5419287,126.9663441,교육기관
오류중학교,구로구,37.5078957,126.8461343,교육기관
연세대학교 알렌관,서대문구,37.5583716,126.9374795,교육기관
중앙대학교 공연 영상예술원,종로구,37.5782063,127.004551,교육기관
세종대학교학생회관,광진구,37.5532289,127.0710407,교육기관
선유고등학교,영등포구,37.5339205,126.8948722,교육기관
서울연지초등학교,노원구,37.6334788,127.059984,교육기관
삼보어학원(성보 제2빌딩),강남구,37.4988468,127.0597359,교육기관
