"기관 명","송신 서버 번호","데이터 번호","모델명","주행상태","시동ON 시각","시동OFF 시각","운행시간","등록일시"
"서울시설공단","20","1","B03","2","902021-12-25_09:51:","162021-12-25_16:29:","130003","2021-12-25 16:30:00.0"
"서울시설공단","20","1","B03","2","302021-12-25_16:05:","772021-12-25_16:06:","570000","2021-12-25 16:07:00.0"
"서울시설공단","20","1","B03","0","602021-12-25_14:47:","542021-12-25_16:01:","330000","2021-12-25 16:02:00.0"
"서울시설공단","20","1","B03","4","002021-12-25_06:01:",".32021-12-25_16:01:","130006","2021-12-25 16:02:00.0"
"서울시설공단","20","1","B03","2","002021-12-25_06:00:","342021-12-25_16:00:","040006","2021-12-25 16:01:00.0"
"서울시설공단","20","1","B03","9","102021-12-25_14:35:","552021-12-25_14:40:","380000","2021-12-25 15:32:00.0"
"서울시설공단","20","1","B03","9","602021-12-25_06:42:","022021-12-25_14:57:","580004","2021-12-25 14:59:00.0"
"서울시설공단","20","1","B03","4","302021-12-25_09:39:","732021-12-25_14:33:","670002","2021-12-25 14:34:00.0"
"서울시설공단","20","1","B03","3","302021-12-25_06:54:","562021-12-25_14:09:","650004","2021-12-25 14:10:00.0"
"서울시설공단","20","1","B03","4","702021-12-25_12:53:","062021-12-25_13:53:","550000","2021-12-25 13:54:00.0"
"서울시설공단","20","1","B03","2","202021-12-25_09:56:","252021-12-25_13:36:","380002","2021-12-25 13:38:00.0"
"서울시설공단","20","1","B03","9","702021-12-25_13:27:","762021-12-25_13:36:","890000","2021-12-25 13:37:00.0"
"서울시설공단","20","1","B03","9","502021-12-25_10:12:","232021-12-25_13:26:","090001","2021-12-25 13:28:00.0"
"서울시설공단","20","1","B03","0","702021-12-24_16:56:","062021-12-24_16:57:","000000","2021-12-25 12:58:00.0"
"서울시설공단","20","1","B03","6","702021-12-24_07:56:","132021-12-24_16:17:","310005","2021-12-25 12:57:00.0"
"서울시설공단","20","1","B03","3","102021-12-25_11:15:","052021-12-25_11:50:","030000","2021-12-25 11:51:00.0"
"서울시설공단","20","1","B03","2","602021-12-25_11:23:","352021-12-25_11:45:","780000","2021-12-25 11:46:00.0"
"서울시설공단","20","1","B03","5","202021-12-24_16:41:","932021-12-24_20:34:","440002","2021-12-25 11:41:00.0"
"서울시설공단","20","1","B03","9","602021-12-25_10:39:","432021-12-25_10:49:","630000","2021-12-25 10:50:00.0"
"서울시설공단","20","1","B03","1","802021-12-25_09:37:","172021-12-25_10:09:","510000","2021-12-25 10:14:00.0"
"서울시설공단","20","1","B03","7","302021-12-25_09:31:","172021-12-25_09:33:","560000","2021-12-25 09:34:00.0"
"서울시설공단","20","1","B03","7","802021-12-25_09:29:","172021-12-25_09:31:","300000","2021-12-25 09:32:00.0"
"서울시설공단","20","1","B03","4","202021-12-25_09:01:","112021-12-25_09:27:","990000","2021-12-25 09:29:00.0"
"서울시설공단","20","1","B03","8","802021-12-25_01:56:","282021-12-25_07:00:","920003","2021-12-25 07:01:00.0"
"서울시설공단","20","1","B03","9","302021-12-25_06:42:","562021-12-25_06:54:","740000","2021-12-25 06:55:00.0"
"서울시설공단","20","1","B03","9","802021-12-25_06:42:","112021-12-25_06:43:","820000","2021-12-25 06:45:00.0"
"서울시설공단","20","1","B03","5","102021-12-24_10:50:",".22021-12-24_16:00:","490003","2021-12-25 06:04:00.0"
"서울시설공단","20","1","B03","3","002021-12-25_06:01:","932021-12-25_06:02:","150000","2021-12-25 06:03:00.0"
"서울시설공단","20","1","B03","1","402021-12-25_05:07:","932021-12-25_05:13:","220000","2021-12-25 05:14:00.0"
"서울시설공단","20","1","B03","3","602021-12-24_18:05:","932021-12-25_05:04:","410006","2021-12-25 05:09:00.0"
"서울시설공단","20","1","B03","7","902021-12-24_18:34:","662021-12-25_01:05:","140003","2021-12-25 01:07:00.0"
"서울시설공단","20","1","B03","9","202021-12-24_18:20:","692021-12-24_21:59:","990002","2021-12-24 22:00:00.0"
"서울시설공단","20","1","B03","2","002021-12-24_11:20:","562021-12-24_21:53:","410006","2021-12-24 21:54:00.0"
"서울시설공단","20","1","B03","3","902021-12-24_20:59:","702021-12-24_21:00:","140000","2021-12-24 21:02:00.0"
"서울시설공단","20","1","B03","6","402021-12-24_17:38:","342021-12-24_20:30:","400001","2021-12-24 21:01:00.0"
"서울시설공단","20","1","B03","5","502021-12-24_20:48:","702021-12-24_20:48:","000000","2021-12-24 20:50:00.0"
"서울시설공단","20","1","B03","4","002021-12-24_20:30:","702021-12-24_20:30:","000000","2021-12-24 20:33:00.0"
"서울시설공단","20","1","B03","8","902021-12-24_11:59:","952021-12-24_19:51:","440004","2021-12-24 19:52:00.0"
"서울시설공단","20","1","B03","6","402021-12-24_09:37:","042021-12-24_18:22:","020005","2021-12-24 18:25:00.0"
"서울시설공단","20","1","B03","6","802021-12-24_12:27:","992021-12-24_18:16:","490003","2021-12-24 18:18:00.0"
"서울시설공단","20","1","B03","4","302021-12-24_15:55:","302021-12-24_18:08:","200001","2021-12-24 18:09:00.0"
"서울시설공단","20","1","B03","0","202021-12-24_08:27:","922021-12-24_18:00:","310005","2021-12-24 18:01:00.0"
"서울시설공단","20","1","B03","1","702021-12-24_13:13:",".42021-12-24_17:42:","500002","2021-12-24 17:43:00.0"
"서울시설공단","20","1","B03","1","402021-12-24_16:51:","322021-12-24_17:28:","910000","2021-12-24 17:30:00.0"
"서울시설공단","20","1","B03","9","802021-12-24_16:30:","432021-12-24_17:02:","000000","2021-12-24 17:03:00.0"
"서울시설공단","20","1","B03","7","802021-12-24_12:37:","032021-12-24_17:01:","310002","2021-12-24 17:02:00.0"
"서울시설공단","20","1","B03","6","702021-12-24_16:47:","542021-12-24_16:55:","400000","2021-12-24 16:56:00.0"
"서울시설공단","20","1","B03","0","802021-12-24_12:02:","752021-12-24_16:45:","880002","2021-12-24 16:47:00.0"
"서울시설공단","20","1","B03","3","902021-12-24_07:34:","472021-12-24_16:30:","140005","2021-12-24 16:31:00.0"
"서울시설공단","20","1","B03","0","202021-12-24_14:32:","192021-12-24_16:29:","970001","2021-12-24 16:31:00.0"
"서울시설공단","20","1","B03","6","702021-12-24_16:14:","932021-12-24_16:19:","000000","2021-12-24 16:20:00.0"
"서울시설공단","20","1","B03","2","102021-12-24_11:35:","262021-12-24_16:15:","780002","2021-12-24 16:17:00.0"
"서울시설공단","20","1","B03","5","802021-12-24_15:49:","912021-12-24_16:14:","040000","2021-12-24 16:16:00.0"
"서울시설공단","20","1","B03","5","802021-12-24_15:35:","562021-12-24_16:03:","200000","2021-12-24 16:04:00.0"
"서울시설공단","20","1","B03","9","202021-12-24_06:55:","662021-12-24_16:01:","010005","2021-12-24 16:02:00.0"
"서울시설공단","20","1","B03","0","202021-12-24_15:53:","102021-12-24_16:00:","710000","2021-12-24 16:01:00.0"
"서울시설공단","20","1","B03","5","902021-12-24_14:09:","752021-12-24_15:50:","030001","2021-12-24 15:52:00.0"
"서울시설공단","20","1","B03","1","002021-12-24_09:17:","332021-12-24_15:48:","280003","2021-12-24 15:49:00.0"
"서울시설공단","20","1","B03","6","202021-12-24_12:37:","842021-12-24_15:45:","300001","2021-12-24 15:46:00.0"
"서울시설공단","20","1","B03","1","802021-12-24_15:44:","302021-12-24_15:45:","000000","2021-12-24 15:46:00.0"
"서울시설공단","20","1","B03","1","402021-12-24_15:39:","092021-12-24_15:44:","310000","2021-12-24 15:46:00.0"
"서울시설공단","20","1","B03","5","502021-12-24_13:37:","682021-12-24_15:43:","400001","2021-12-24 15:44:00.0"
"서울시설공단","20","1","B03","0","102021-12-24_15:07:","002021-12-24_15:35:","440000","2021-12-24 15:36:00.0"
"서울시설공단","20","1","B03","5","402021-12-24_06:44:","212021-12-24_15:35:","290005","2021-12-24 15:36:00.0"
"서울시설공단","20","1","B03","9","702021-12-24_14:20:","052021-12-24_15:34:","030000","2021-12-24 15:35:00.0"
"서울시설공단","20","1","B03","7","002021-12-24_13:53:",".82021-12-24_15:34:","590001","2021-12-24 15:35:00.0"
"서울시설공단","20","1","B03","1","902021-12-24_12:09:","822021-12-24_15:18:","560001","2021-12-24 15:19:00.0"
"서울시설공단","20","1","B03","0","202021-12-24_13:33:","542021-12-24_14:46:","180000","2021-12-24 15:09:00.0"
"서울시설공단","20","1","B03","3","702021-12-24_12:13:","012021-12-24_15:06:","000001","2021-12-24 15:07:00.0"
"서울시설공단","20","1","B03","1","702021-12-24_13:33:","012021-12-24_14:24:","440000","2021-12-24 15:03:00.0"
"서울시설공단","20","1","B03","3","402021-12-24_14:25:","192021-12-24_14:25:","130000","2021-12-24 14:37:00.0"
"서울시설공단","20","1","B03","1","602021-12-24_14:08:","182021-12-24_14:15:","920000","2021-12-24 14:36:00.0"
"서울시설공단","20","1","B03","2","102021-12-24_13:26:","962021-12-24_14:10:","880000","2021-12-24 14:22:00.0"
"서울시설공단","20","1","B03","0","402021-12-24_14:11:","052021-12-24_14:11:","050000","2021-12-24 14:13:00.0"
"서울시설공단","20","1","B03","5","502021-12-24_14:02:","282021-12-24_14:02:","000000","2021-12-24 14:03:00.0"
"서울시설공단","20","1","B03","4","402021-12-24_13:34:","212021-12-24_14:02:","660000","2021-12-24 14:03:00.0"
"서울시설공단","20","1","B03","7","202021-12-24_11:42:","442021-12-24_13:37:","660001","2021-12-24 13:39:00.0"
"서울시설공단","20","1","B03","6","502021-12-24_11:04:","392021-12-24_13:28:","450001","2021-12-24 13:30:00.0"
"서울시설공단","20","1","B03","8","402021-12-24_12:48:","882021-12-24_13:20:","820000","2021-12-24 13:21:00.0"
"서울시설공단","20","1","B03","1","102021-12-24_13:08:","682021-12-24_13:10:","000000","2021-12-24 13:11:00.0"
"서울시설공단","20","1","B03","1","502021-12-23_13:39:","092021-12-23_15:37:","950001","2021-12-24 13:07:00.0"
"서울시설공단","20","1","B03","5","102021-12-24_07:04:","992021-12-24_12:57:","370003","2021-12-24 12:58:00.0"
"서울시설공단","20","1","B03","3","602021-12-24_12:44:","182021-12-24_12:54:","340000","2021-12-24 12:56:00.0"
"서울시설공단","20","1","B03","2","502021-12-24_12:37:",".92021-12-24_12:50:","260000","2021-12-24 12:51:00.0"
"서울시설공단","20","1","B03","7","302021-12-24_06:52:","052021-12-24_12:47:","070003","2021-12-24 12:49:00.0"
"서울시설공단","20","1","B03","1","502021-12-24_07:20:",".52021-12-24_12:43:","870003","2021-12-24 12:44:00.0"
"서울시설공단","20","1","B03","6","902021-12-24_06:52:","682021-12-24_12:43:","020003","2021-12-24 12:44:00.0"
"서울시설공단","20","1","B03","7","402021-12-24_11:48:","822021-12-24_12:43:","000000","2021-12-24 12:44:00.0"
"서울시설공단","20","1","B03","2","002021-12-24_09:56:",".52021-12-24_12:37:","700001","2021-12-24 12:38:00.0"
"서울시설공단","20","1","B03","4","302021-12-24_11:16:","942021-12-24_12:35:","330000","2021-12-24 12:36:00.0"
"서울시설공단","20","1","B03","9","902021-12-24_06:57:","612021-12-24_12:17:","110003","2021-12-24 12:18:00.0"
"서울시설공단","20","1","B03","3","102021-12-23_11:07:","942021-12-23_11:09:","470000","2021-12-24 12:15:00.0"
"서울시설공단","20","1","B03","1","202021-12-24_11:32:","952021-12-24_11:38:","130000","2021-12-24 12:15:00.0"
"서울시설공단","20","1","B03","1","302021-12-23_10:39:","942021-12-23_10:40:","130000","2021-12-24 12:14:00.0"
"서울시설공단","20","1","B03","6","502021-12-23_09:41:","932021-12-23_09:47:","150000","2021-12-24 12:13:00.0"
"서울시설공단","20","1","B03","4","202021-12-24_11:30:","922021-12-24_12:06:","920000","2021-12-24 12:08:00.0"
"서울시설공단","20","1","B03","8","602021-12-24_06:55:","902021-12-24_12:05:","000003","2021-12-24 12:07:00.0"
"서울시설공단","20","1","B03","1","202021-12-23_18:57:","602021-12-23_20:27:","360000","2021-12-24 12:06:00.0"
"서울시설공단","20","1","B03","8","102021-12-24_08:52:","482021-12-24_12:03:","420001","2021-12-24 12:04:00.0"
"서울시설공단","20","1","B03","2","002021-12-23_13:26:","572021-12-23_19:18:","800003","2021-12-24 12:04:00.0"
"서울시설공단","20","1","B03","2","902021-12-24_11:43:","752021-12-24_11:54:","340000","2021-12-24 11:55:00.0"
"서울시설공단","20","1","B03","6","102021-12-24_11:50:","542021-12-24_11:52:","520000","2021-12-24 11:53:00.0"
"서울시설공단","20","1","B03","2","002021-12-24_11:37:","822021-12-24_11:43:","850000","2021-12-24 11:44:00.0"
"서울시설공단","20","1","B03","6","402021-12-24_08:35:","012021-12-24_11:39:","990001","2021-12-24 11:40:00.0"
"서울시설공단","20","1","B03","7","402021-12-24_11:31:","542021-12-24_11:32:","340000","2021-12-24 11:33:00.0"
"서울시설공단","20","1","B03","0","602021-12-24_09:38:","752021-12-24_11:26:","570001","2021-12-24 11:28:00.0"
"서울시설공단","20","1","B03","8","802021-12-24_11:00:","792021-12-24_11:12:","110000","2021-12-24 11:14:00.0"
"서울시설공단","20","1","B03","5","802021-12-24_09:17:","702021-12-24_11:00:","670001","2021-12-24 11:01:00.0"
"서울시설공단","20","1","B03","2","302021-12-24_09:53:","742021-12-24_10:55:","570000","2021-12-24 10:57:00.0"
"서울시설공단","20","1","B03","9","702021-12-24_06:30:","782021-12-24_10:52:","880002","2021-12-24 10:53:00.0"
"서울시설공단","20","1","B03","6","002021-12-24_07:56:",".12021-12-24_10:42:","250001","2021-12-24 10:44:00.0"
"서울시설공단","20","1","B03","1","802021-12-24_06:43:",".72021-12-24_09:56:","800001","2021-12-24 09:57:00.0"
"서울시설공단","20","1","B03","8","302021-12-24_09:14:","562021-12-24_09:54:","780000","2021-12-24 09:55:00.0"
"서울시설공단","20","1","B03","6","802021-12-23_18:52:","722021-12-23_19:01:","730000","2021-12-24 09:55:00.0"
"서울시설공단","20","1","B03","7","602021-12-24_09:49:","542021-12-24_09:52:","600000","2021-12-24 09:53:00.0"
"서울시설공단","20","1","B03","5","902021-12-23_14:11:","522021-12-23_16:09:","050001","2021-12-24 09:44:00.0"
"서울시설공단","20","1","B03","5","402021-12-24_06:38:","452021-12-24_09:14:","350001","2021-12-24 09:16:00.0"
"서울시설공단","20","1","B03","1","902021-12-24_07:54:","972021-12-24_08:30:","830000","2021-12-24 08:31:00.0"
"서울시설공단","20","1","B03","9","002021-12-23_16:11:","932021-12-23_18:45:","560001","2021-12-24 08:01:00.0"
"서울시설공단","20","1","B03","9","202021-12-24_06:14:",".42021-12-24_07:54:","930001","2021-12-24 07:55:00.0"
"서울시설공단","20","1","B03","3","502021-12-24_07:26:","452021-12-24_07:31:","870000","2021-12-24 07:33:00.0"
"서울시설공단","20","1","B03","9","802021-12-23_18:58:","982021-12-23_19:01:","080000","2021-12-24 07:07:00.0"
"서울시설공단","20","1","B03","9","402021-12-23_18:07:","912021-12-23_18:33:","920000","2021-12-24 07:07:00.0"
"서울시설공단","20","1","B03","8","402021-12-24_06:58:","982021-12-24_06:58:","170000","2021-12-24 07:03:00.0"
"서울시설공단","20","1","B03","9","102021-12-23_18:29:","982021-12-23_22:00:","860002","2021-12-23 22:01:00.0"
"서울시설공단","20","1","B03","0","102021-12-23_11:54:","482021-12-23_21:15:","720005","2021-12-23 21:17:00.0"
"서울시설공단","20","1","B03","8","802021-12-23_11:40:","652021-12-23_21:12:","260005","2021-12-23 21:13:00.0"
"서울시설공단","20","1","B03","4","702021-12-23_17:03:",".62021-12-23_21:00:","210002","2021-12-23 21:01:00.0"
"서울시설공단","20","1","B03","6","502021-12-23_20:48:","452021-12-23_21:00:","640000","2021-12-23 21:01:00.0"
"서울시설공단","20","1","B03","3","702021-12-23_20:55:","752021-12-23_20:59:","380000","2021-12-23 21:00:00.0"
"서울시설공단","20","1","B03","0","302021-12-23_20:33:","712021-12-23_20:43:","720000","2021-12-23 20:45:00.0"
"서울시설공단","20","1","B03","6","602021-12-23_15:43:","982021-12-23_20:34:","770002","2021-12-23 20:35:00.0"
"서울시설공단","20","1","B03","6","502021-12-23_18:58:","522021-12-23_20:30:","750000","2021-12-23 20:31:00.0"
"서울시설공단","20","1","B03","5","302021-12-23_11:38:","662021-12-23_20:16:","720005","2021-12-23 20:17:00.0"
"서울시설공단","20","1","B03","2","802021-12-23_15:24:","942021-12-23_19:36:","410002","2021-12-23 19:37:00.0"
"서울시설공단","20","1","B03","1","702021-12-23_11:41:","482021-12-23_18:54:","950004","2021-12-23 18:55:00.0"
"서울시설공단","20","1","B03","6","902021-12-23_17:55:","662021-12-23_18:50:","190000","2021-12-23 18:54:00.0"
"서울시설공단","20","1","B03","9","202021-12-23_09:23:","382021-12-23_18:40:","510005","2021-12-23 18:41:00.0"
"서울시설공단","20","1","B03","6","702021-12-23_17:14:","342021-12-23_18:37:","710000","2021-12-23 18:39:00.0"
"서울시설공단","20","1","B03","5","902021-12-23_17:36:","882021-12-23_18:20:","640000","2021-12-23 18:22:00.0"
"서울시설공단","20","1","B03","4","802021-12-23_13:26:","972021-12-23_18:19:","280002","2021-12-23 18:21:00.0"
"서울시설공단","20","1","B03","5","902021-12-23_16:38:","512021-12-23_17:52:","650000","2021-12-23 17:53:00.0"
"서울시설공단","20","1","B03","0","702021-12-23_09:58:","562021-12-23_17:45:","830004","2021-12-23 17:47:00.0"
"서울시설공단","20","1","B03","2","602021-12-23_12:58:","262021-12-23_17:46:","390002","2021-12-23 17:47:00.0"
"서울시설공단","20","1","B03","7","302021-12-23_16:46:","792021-12-23_17:30:","150000","2021-12-23 17:32:00.0"
"서울시설공단","20","1","B03","4","502021-12-23_17:07:","342021-12-23_17:07:","000000","2021-12-23 17:08:00.0"
"서울시설공단","20","1","B03","4","002021-12-23_11:58:","482021-12-23_17:05:","230003","2021-12-23 17:07:00.0"
"서울시설공단","20","1","B03","8","002021-12-23_16:41:","212021-12-23_17:01:","000000","2021-12-23 17:02:00.0"
"서울시설공단","20","1","B03","6","902021-12-23_16:01:",".42021-12-23_17:00:","070000","2021-12-23 17:01:00.0"
"서울시설공단","20","1","B03","5","602021-12-23_15:23:","582021-12-23_16:44:","910000","2021-12-23 16:45:00.0"
"서울시설공단","20","1","B03","3","202021-12-23_15:43:","122021-12-23_16:40:","570000","2021-12-23 16:42:00.0"
"서울시설공단","20","1","B03","8","502021-12-23_15:36:","392021-12-23_16:27:","280000","2021-12-23 16:29:00.0"
"서울시설공단","20","1","B03","6","702021-12-23_16:19:","302021-12-23_16:20:","000000","2021-12-23 16:22:00.0"
